date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,population,positive_test_rate,pct_of_population_tested,pct_of_population_positive,simple_death_rate,inferred_positive,hidden_positive,pct_of_population_inferred_positive,pct_of_population_hidden_positive,positive_test_rate_today,positiveIncrease_last_7,totalTestResultsIncrease_last_7,positive_test_rate_7_day_avg,pct_of_population_hospitalized
2020-06-25,NM,10990.0,297115.0,,149.0,1793.0,,,,,4984.0,B,6/24/2020 17:50,2020-06-24T17:50:00Z,06/24 13:50,480.0,1793.0,2020-06-24 17:50:00+00:00,,,,10990.0,,,35,152,5870,308105,308105,6022,308105,4,17,5990549fd9bc4a9b2e00453542ea30bf0a2ddcfd,0,0,0,0,0,,2096829,0.03566965807111212,0.1469385438679072,0.005241247617235358,0.04367606915377616,48000.0,37010.0,0.022891709338243606,0.017650461721008245,0.02524078379275988,925.0,32208.0,0.028719572776949826,7.105968107079786e-05
2020-06-26,NM,11192.0,303478.0,,135.0,1811.0,,,,,5047.0,B,6/25/2020 17:16,2020-06-25T17:16:00Z,06/25 13:16,485.0,1811.0,2020-06-25 17:16:00+00:00,,,,11192.0,,,35,202,6363,314670,314670,6565,314670,5,18,70dee7d51c6d3f58553b185985252467dc67db5e,0,0,0,0,0,,2096829,0.03556741983665427,0.15006946203052324,0.005337583560700467,0.04333452466047177,48500.0,37308.0,0.023130164643850308,0.017792581083149843,0.03076923076923077,1039.0,34495.0,0.030120307290911728,6.438293251381014e-05
2020-06-27,NM,11408.0,309230.0,,128.0,1828.0,,,,,5149.0,B,6/26/2020 17:50,2020-06-26T17:50:00Z,06/26 13:50,489.0,1828.0,2020-06-26 17:50:00+00:00,,,,11408.0,,,35,216,5752,320638,320638,5968,320638,4,17,87df819a0959af20e3bbdd835315c9b763b330a5,0,0,0,0,0,,2096829,0.035579064240670165,0.15291566455824485,0.005440596252722563,0.04286465638148668,48900.0,37492.0,0.023320928888335674,0.01788033263561311,0.036193029490616625,1148.0,36036.0,0.031857031857031856,6.104455823531628e-05
2020-06-28,NM,11619.0,311340.0,,122.0,1851.0,,,,,5251.0,B,6/27/2020 18:41,2020-06-27T18:41:00Z,06/27 14:41,491.0,1851.0,2020-06-27 18:41:00+00:00,,,,11619.0,,,35,211,2110,322959,322959,2321,322959,2,23,32feefa32e7754a28824aed81ee8c587053e081e,0,0,0,0,0,,2096829,0.035976702925139104,0.15402257408687117,0.005541224391688593,0.042258369911352095,49100.0,37481.0,0.023416311010578353,0.01787508661888976,0.09090909090909091,1054.0,29528.0,0.03569493362232457,5.818309456803583e-05
2020-06-29,NM,11809.0,319239.0,,114.0,1865.0,,,,,5264.0,B,6/29/2020 11:02,2020-06-29T11:02:00Z,06/29 07:02,492.0,1865.0,2020-06-29 11:02:00+00:00,,,,11809.0,,,35,190,7899,331048,331048,8089,331048,1,14,4e0992cac9906d31e7481ebda048cb060cfbae73,0,0,0,0,0,,2096829,0.03567156424446002,0.15788030402097644,0.00563183740781914,0.041663138284359386,49200.0,37391.0,0.023464002071699696,0.017832164663880556,0.0234886883421931,1244.0,37617.0,0.03307015445144482,5.4367809678328564e-05
2020-06-30,NM,11982.0,325738.0,,119.0,1876.0,,,,,5296.0,B,6/29/2020 17:30,2020-06-29T17:30:00Z,06/29 13:30,493.0,1876.0,2020-06-29 17:30:00+00:00,,,,11982.0,,,35,173,6499,337720,337720,6672,337720,1,11,25873c218b00ebf02d228e751a2cc55f6b756fbf,0,0,0,0,0,,2096829,0.0354790951083738,0.1610622516189923,0.00571434294355906,0.04114505090969788,49300.0,37318.0,0.023511693132821036,0.017797350189261978,0.02592925659472422,1288.0,39644.0,0.03248915346584603,5.67523627343956e-05
2020-07-01,NM,12147.0,332034.0,,127.0,1902.0,,,,,5393.0,B,6/30/2020 17:50,2020-06-30T17:50:00Z,06/30 13:50,497.0,1902.0,2020-06-30 17:50:00+00:00,,,,12147.0,,,35,165,6296,344181,344181,6461,344181,4,26,1383758415efe69d8577d7e87d8c8ea935ff6d69,0,0,0,0,0,,2096829,0.03529247692347921,0.16414357107804212,0.005793033194409272,0.040915452375072034,49700.0,37553.0,0.023702457377306398,0.017909424182897128,0.02553784243925089,1309.0,42098.0,0.031094113734619223,6.056764762410287e-05
2020-07-02,NM,12276.0,337784.0,,127.0,1928.0,,,,,5514.0,B,7/1/2020 17:50,2020-07-01T17:50:00Z,07/01 13:50,500.0,1928.0,2020-07-01 17:50:00+00:00,,,,12276.0,,,35,129,5750,350060,350060,5879,350060,3,26,bc4538c92cab041e1a2ca5a47b14eb13d410463a,0,0,0,0,0,,2096829,0.03506827401016969,0.16694732856136577,0.005854554663255802,0.04072987943955686,50000.0,37724.0,0.023845530560670423,0.01799097589741462,0.021942507229120597,1286.0,41955.0,0.03065188892861399,6.056764762410287e-05
2020-07-03,NM,12520.0,344117.0,,127.0,1945.0,,,,,5627.0,B,7/2/2020 17:50,2020-07-02T17:50:00Z,07/02 13:50,503.0,1945.0,2020-07-02 17:50:00+00:00,,,,12520.0,,,35,244,6333,356637,356637,6577,356637,3,17,157eb6dd882e0dc173a0b004bf7181b675072ba7,0,0,0,0,0,,2096829,0.03510572374711542,0.17008396965131634,0.0059709208523918735,0.04017571884984025,50300.0,37780.0,0.023988603744034446,0.018017682891642572,0.03709898129846435,1328.0,41967.0,0.03164391069173398,6.056764762410287e-05
2020-07-04,NM,12776.0,350598.0,,130.0,1970.0,,,,,5802.0,B,7/3/2020 19:30,2020-07-03T19:30:00Z,07/03 15:30,511.0,1970.0,2020-07-03 19:30:00+00:00,,,,12776.0,,,35,256,6481,363374,363374,6737,363374,8,25,667606b4d570db81ac362c18d2368dfd225fa3c5,0,0,0,0,0,,2096829,0.035159367483639445,0.1732969164390611,0.006093009968862506,0.039996869129618036,51100.0,38324.0,0.02437013223300517,0.018277122264142666,0.03799910939587353,1368.0,42736.0,0.03201048296518158,6.19983794577431e-05
2020-07-05,NM,13063.0,359225.0,,121.0,1988.0,,,,,5845.0,B,7/4/2020 17:00,2020-07-04T17:00:00Z,07/04 13:00,513.0,1988.0,2020-07-04 17:00:00+00:00,,,,13063.0,,,35,287,8627,372288,372288,8914,372288,2,18,0d5cc84f709a80065109821843172da8a59201e8,0,0,0,0,0,,2096829,0.035088426164689705,0.1775480976274174,0.0062298833142807545,0.03927122406797826,51300.0,38237.0,0.024465514355247853,0.0182356310409671,0.032196544761050036,1444.0,49329.0,0.029272841533377933,5.7706183956822424e-05
2020-07-06,NM,13256.0,361798.0,,119.0,2006.0,,,,,5860.0,B,7/5/2020 17:00,2020-07-05T17:00:00Z,07/05 13:00,513.0,2006.0,2020-07-05 17:00:00+00:00,,,,13256.0,,,35,193,2573,375054,375054,2766,375054,0,18,32586f53b26d80b39345ed38230eba15e9cd8c94,0,0,0,0,0,,2096829,0.035344243762231574,0.17886723237803367,0.0063219270622449425,0.03869945684972843,51300.0,38044.0,0.024465514355247853,0.01814358729300291,0.06977584960231381,1447.0,44006.0,0.032881879743671315,5.67523627343956e-05
2020-07-07,NM,13507.0,366733.0,,129.0,2033.0,,,,,5902.0,B,7/6/2020 17:33,2020-07-06T17:33:00Z,07/06 13:33,515.0,2033.0,2020-07-06 17:33:00+00:00,,,,13507.0,,,35,251,4935,380240,380240,5186,380240,2,27,aa67921b48225578846ab2556e519b5c364bfeb4,0,0,0,0,0,,2096829,0.035522301704186826,0.18134049080778641,0.0064416316256595075,0.03812837787813726,51500.0,37993.0,0.024560896477490535,0.018119264851831025,0.04839953721558041,1525.0,42520.0,0.035865475070555035,6.152146884652968e-05
